time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp
1.970604,-0.03466797,0.02416992,0.8225098,-1.053435,-1.320611,-0.4427481,20.88235
1.980119,-0.03344727,0.02172852,0.8139648,-1.259542,-1.290076,-0.519084,20.78824
1.989524,-0.0324707,0.02758789,0.8173828,-1.038168,-1.022901,-0.5801527,20.92941
1.99891,-0.02905273,0.02514648,0.8254395,-1.022901,-1.10687,-0.4885496,20.88235
2.008277,-0.03125,0.0324707,0.8149414,-1.015267,-1.076336,-0.4503817,20.88235
2.017543,-0.0378418,0.02197266,0.8117676,-1.007634,-1.091603,-0.5572519,20.92941
2.02687,-0.02783203,0.02099609,0.8164063,-1.251908,-1.335878,-0.4885496,20.88235
2.036187,-0.03149414,0.02563477,0.8181152,-1.305344,-1.099237,-0.480916,20.97647
2.045463,-0.02929688,0.02441406,0.8178711,-1.175573,-1.076336,-0.480916,20.92941
2.054819,-0.03100586,0.02587891,0.8146973,-1.022901,-1.145038,-0.6030535,20.97647
2.077015,-0.03564453,0.02026367,0.8210449,-1.145038,-1.167939,-0.4961832,20.92941
2.08664,-0.03515625,0.0222168,0.8149414,-1.259542,-1.206107,-0.6259542,20.92941
2.096068,-0.03125,0.02075195,0.8105469,-1.122137,-1.129771,-0.4198473,20.97647
2.105412,-0.02880859,0.02197266,0.8132324,-1.175573,-1.396947,-0.6183206,20.92941
2.114744,-0.03027344,0.0234375,0.8132324,-1.038168,-0.9923664,-0.519084,20.92941
2.124076,-0.03222656,0.02514648,0.8193359,-1.015267,-1.007634,-0.5038168,20.97647
2.133406,-0.03173828,0.02246094,0.817627,-1.206107,-1.10687,-0.6259542,20.92941
2.142715,-0.03564453,0.02709961,0.8217773,-1.10687,-1.076336,-0.4732824,20.92941
2.152041,-0.02905273,0.02099609,0.8205566,-1.083969,-0.9847328,-0.5572519,20.88235
2.161403,-0.03540039,0.02148438,0.8178711,-1.122137,-1.053435,-0.3969466,20.92941
2.183773,-0.03710938,0.02392578,0.8254395,-1.152672,-1.236641,-0.610687,20.92941
2.193423,-0.03857422,0.0234375,0.8161621,-1.21374,-1.10687,-0.6259542,20.83529
2.202901,-0.03125,0.02319336,0.8149414,-1.267176,-1,-0.6335878,20.92941
2.212286,-0.03759766,0.0222168,0.8188477,-1.312977,-1.381679,-0.6259542,20.92941
2.221683,-0.03320313,0.03125,0.8120117,-1.076336,-1.068702,-0.5801527,20.88235
2.231003,-0.03540039,0.02709961,0.8146973,-1.236641,-1.305344,-0.519084,20.97647
2.240336,-0.0300293,0.0222168,0.8183594,-1.068702,-0.9541985,-0.5038168,20.92941
2.249661,-0.03393555,0.03027344,0.8161621,-1.015267,-1.366412,-0.5801527,20.97647
2.258991,-0.03515625,0.0234375,0.8161621,-1.183206,-1.10687,-0.4961832,20.83529
2.268401,-0.03637695,0.02612305,0.8164063,-1.10687,-1.198473,-0.5267176,20.88235
2.290977,-0.03125,0.02880859,0.8198242,-1.328244,-1.21374,-0.6412213,20.92941
2.30062,-0.02661133,0.0246582,0.8212891,-0.8625955,-1.175573,-0.2977099,20.97647
2.310064,-0.02441406,0.02612305,0.8354492,-1.206107,-1.320611,-0.4503817,20.92941
2.319385,-0.03198242,0.02319336,0.8222656,-1.274809,-1.083969,-0.5648855,20.88235
2.328762,-0.03295898,0.02709961,0.8146973,-1.274809,-1.198473,-0.5648855,20.92941
2.338093,-0.02905273,0.02539063,0.8098145,-1.167939,-1.145038,-0.4732824,20.88235
2.347408,-0.03662109,0.02709961,0.8269043,-1.152672,-1.244275,-0.5648855,20.92941
2.356753,-0.03295898,0.02856445,0.8139648,-1.068702,-1.236641,-0.5801527,20.92941
2.366059,-0.0324707,0.02172852,0.8259277,-1.229008,-1.145038,-0.389313,20.88235
2.375374,-0.03149414,0.02514648,0.8205566,-1.274809,-1.312977,-0.5267176,20.92941
2.398145,-0.03125,0.02563477,0.8139648,-1.175573,-1.152672,-0.5343512,20.92941
2.407782,-0.03491211,0.02563477,0.8168945,-1.038168,-1.083969,-0.3206107,20.92941
2.417261,-0.02832031,0.02709961,0.815918,-1.274809,-1.160305,-0.5572519,20.97647
2.426615,-0.03051758,0.02563477,0.8232422,-1.129771,-0.9694656,-0.5419847,20.92941
2.435985,-0.0324707,0.02197266,0.8156738,-1.175573,-1.122137,-0.6717557,20.97647
2.4453,-0.03295898,0.02441406,0.8103027,-1.19084,-1.114504,-0.4351145,21.02353
2.454657,-0.03393555,0.02392578,0.817627,-1.114504,-1.129771,-0.6335878,20.92941
2.464002,-0.03662109,0.02587891,0.8190918,-1.068702,-1.29771,-0.5343512,20.97647
2.473339,-0.02954102,0.02539063,0.8215332,-1.152672,-1.152672,-0.3587786,20.92941
2.482743,-0.03125,0.02441406,0.8244629,-1.19084,-1.152672,-0.6259542,20.88235
2.505571,-0.03198242,0.02978516,0.8195801,-1.259542,-1.145038,-0.4580153,20.83529
2.515187,-0.03125,0.02734375,0.8105469,-1.305344,-1.129771,-0.5496183,20.92941
2.524654,-0.03271484,0.02246094,0.8217773,-1.030534,-1.068702,-0.5801527,20.88235
2.534029,-0.02783203,0.0222168,0.824707,-1.137405,-1.206107,-0.5725191,21.02353
2.543337,-0.03320313,0.02246094,0.8249512,-1.267176,-1.29771,-0.3969466,20.88235
2.552682,-0.03540039,0.0234375,0.822998,-1.076336,-1.221374,-0.6030535,20.88235
2.562034,-0.0378418,0.02270508,0.8203125,-1.114504,-1.083969,-0.6870229,20.92941
2.571315,-0.03198242,0.01928711,0.809082,-1.236641,-1.137405,-0.6183206,20.97647
2.580652,-0.0246582,0.02587891,0.8120117,-1.114504,-0.9923664,-0.5419847,20.97647
2.590005,-0.03320313,0.02075195,0.8254395,-1.229008,-1.374046,-0.351145,20.83529
2.613017,-0.03808594,0.02783203,0.8225098,-1.267176,-1.122137,-0.5801527,20.97647
2.622666,-0.02661133,0.02563477,0.814209,-1.167939,-1.083969,-0.4274809,20.92941
2.632082,-0.03540039,0.02441406,0.8190918,-1.312977,-1.152672,-0.5877862,20.88235
2.64142,-0.0300293,0.01782227,0.8137207,-1.053435,-1.183206,-0.5725191,20.92941
2.650739,-0.0324707,0.02319336,0.8173828,-1.290076,-1.366412,-0.4198473,21.02353
2.660023,-0.03393555,0.02319336,0.8232422,-1.015267,-1.366412,-0.5496183,20.97647
2.669323,-0.02416992,0.02734375,0.8161621,-1.137405,-1.053435,-0.4656488,20.88235
2.678754,-0.03564453,0.02270508,0.8220215,-1.099237,-1.374046,-0.4961832,20.88235
2.688121,-0.04077148,0.01928711,0.8208008,-1.19084,-1.137405,-0.480916,20.88235
2.697393,-0.03540039,0.02368164,0.8112793,-1.267176,-1.19084,-0.6259542,20.92941
2.720755,-0.03393555,0.02270508,0.8193359,-1.251908,-1.145038,-0.5114504,20.83529
2.730446,-0.03125,0.02514648,0.8156738,-1.267176,-1.236641,-0.6946565,20.97647
2.739894,-0.03369141,0.02734375,0.8222656,-1.152672,-1.21374,-0.4274809,20.92941
2.749228,-0.02978516,0.02514648,0.8161621,-1.183206,-0.7938931,-0.480916,20.97647
2.758546,-0.02832031,0.02441406,0.8215332,-0.9312977,-0.9389313,-0.3435115,21.02353
2.767887,-0.03637695,0.03125,0.8251953,-1.21374,-1.236641,-0.5725191,20.88235
2.777242,-0.0300293,0.03393555,0.8261719,-1.015267,-1.045802,-0.3435115,20.88235
2.786562,-0.03320313,0.02563477,0.817627,-1.091603,-1.274809,-0.5419847,20.92941
2.795847,-0.03027344,0.03149414,0.8186035,-1.221374,-1.152672,-0.610687,20.97647
2.805243,-0.03295898,0.02490234,0.8295898,-1.114504,-0.9923664,-0.648855,20.92941
2.828728,-0.03710938,0.02319336,0.8166504,-1.343511,-1,-0.4351145,20.92941
2.838404,-0.03686523,0.02294922,0.8200684,-1.099237,-1.099237,-0.389313,20.92941
2.847803,-0.03027344,0.02172852,0.8195801,-1.274809,-1.099237,-0.4656488,20.88235
2.857166,-0.03027344,0.02050781,0.8186035,-1.160305,-1.145038,-0.5038168,20.83529
2.866519,-0.03442383,0.02441406,0.8220215,-1.015267,-0.8549618,-0.3969466,20.92941
2.875803,-0.03271484,0.01586914,0.822998,-1.160305,-0.9160305,-0.4198473,20.97647
2.885188,-0.03466797,0.02783203,0.8139648,-1.206107,-1.396947,-0.4732824,20.92941
2.894515,-0.02734375,0.02075195,0.8222656,-1.129771,-1.137405,-0.4198473,20.92941
2.903832,-0.03198242,0.02099609,0.8220215,-0.9465649,-1.183206,-0.5343512,20.97647
2.913208,-0.0300293,0.0222168,0.8186035,-1.129771,-1.312977,-0.5496183,20.92941
2.936822,-0.0324707,0.02490234,0.8132324,-1.396947,-0.9312977,-0.6412213,20.88235
2.946458,-0.03344727,0.02490234,0.8166504,-1.312977,-1.10687,-0.5114504,20.97647
2.955936,-0.03540039,0.02539063,0.8220215,-1.152672,-1.114504,-0.519084,20.97647
2.965286,-0.03173828,0.02392578,0.8178711,-1.282443,-0.9160305,-0.4351145,20.92941
2.974659,-0.02978516,0.02416992,0.8205566,-1.381679,-1.251908,-0.4656488,20.92941
2.983977,-0.02905273,0.02661133,0.8203125,-1.10687,-0.9923664,-0.4122138,20.88235
2.993335,-0.03417969,0.02001953,0.8249512,-1.061069,-1.076336,-0.4122138,20.92941
3.002672,-0.02954102,0.02636719,0.8110352,-1.305344,-1.29771,-0.5496183,20.92941
